14.3550704225352	92.9647434607646	53.7273440643863
30.0000453244275	135.349153148855	85.3211521946565
92.4080488281250	164.491113281250	127.044898437500
209.114227353464	346.471234458259	253.388503552398
33.6603057065217	86.4919633152174	63.8821490036232
29.2221921091445	64.9007761799410	43.4089177728614
19.7019478155340	62.0110659385113	48.2427892394822
382.363297913447	447.952461360124	393.705811437403
59.8998930793157	104.322377527216	84.7697686625194
73.0937872154116	119.408349387040	87.3697898423818
62.8203361513688	180.499027777778	124.825074476651
33.6762310246679	71.4317243833017	50.9660460151803
129.177035714286	487.196394957983	288.631441176471
27.3818620037807	49.1080576559546	39.3525236294896
71.7855892857143	105.782487244898	83.8353954081633
1891.98879430970	1720.80239972015	1730.38194729478
33.6037190265487	79.1304690265487	58.2286592920354
25.7783900928793	145.466925309598	82.7896691176471
17.8629224137931	61.5469202586207	32.8234806034483
23.0625260869565	54.5033630434783	39.7341804347826
179.377121040724	423.832041855204	433.880073529412
18.2473139777469	85.5964516689847	47.8143515299026
21.3095821678322	46.0718933566434	30.2760961538462
128.771517034991	174.495732044199	160.722509208103
840.790768327068	883.896564849624	648.511080827068
466.109848923841	910.952135761589	630.761229304636
303.750010279605	376.707425986842	314.960530427632
